energy_keV,f1_e_atom,f2_e_atom,mu_rho_pe_cm2_g,sigma_rho_cm2_g,mu_rho_tot_cm2_g,mu_rho_K_cm2_g,lambda_nm
10.320039999999999,23.3493,1.3765,110.18,1.0654,111.25,99.03,0.1201
11.032119999999999,23.4148,1.2246,91.698,0.99485,92.693,82.51,0.1124
11.793339999999999,23.4254,1.0823,75.812,0.9281299999999999,76.74,68.24,0.1051
12.60708,23.424,0.95604,62.641999999999996,0.86524,63.507,56.43,0.09834
13.476970000000001,23.4149,0.8445299999999999,51.763999999999996,0.80615,52.57,46.67,0.092
14.40688,23.4008,0.74607,42.778,0.7507699999999999,43.528999999999996,38.6,0.08606
15.40095,23.3833,0.65914,35.354,0.69901,36.053000000000004,31.92,0.0805
16.463620000000002,23.3639,0.5823699999999999,29.22,0.65077,29.871,26.4,0.07531
17.599610000000002,23.3434,0.51457,24.151999999999997,0.6059100000000001,24.758000000000003,21.83,0.07045
18.813979999999997,23.3225,0.45469,19.964000000000002,0.5643,20.528000000000002,18.05,0.0659
20.11215,23.3018,0.4018,16.503,0.52579,17.029,14.93,0.06165
21.499879999999997,23.2816,0.35508,13.642999999999999,0.49023,14.133,12.35,0.057670000000000006
22.98338,23.2624,0.3138,11.279000000000002,0.45746000000000003,11.735999999999999,10.21,0.05395
24.569229999999997,23.2443,0.27646,9.2949,0.42733000000000004,9.7222,8.415,0.050460000000000005
26.2645,23.2271,0.24293,7.6406,0.39966,8.0403,6.915,0.04721
28.076759999999997,23.2099,0.21236,6.248,0.3743,6.6223,5.655,0.044160000000000005
30.01405,23.1928,0.18533,5.1006,0.3511,5.4517,4.617,0.04131
32.08502,23.1764,0.16172,4.1637,0.32989,4.4936,3.77,0.03864
34.29889,23.161,0.14113,3.399,0.31053000000000003,3.7095,3.0780000000000003,0.03615
36.66551,23.1466,0.12315999999999999,2.7748,0.29286999999999996,3.0677,2.513,0.03381
39.19543,23.1332,0.10749,2.2653,0.27678,2.5421,2.052,0.03163
41.89992,23.1208,0.093808,1.8494,0.26211999999999996,2.1115,1.675,0.029589999999999998
44.79101,23.1094,0.081873,1.5099,0.24875999999999998,1.7587,1.368,0.02768
47.88159,23.0989,0.07145800000000001,1.2328,0.2366,1.4694,1.117,0.025889999999999996
51.18542,23.0894,0.06237,1.0065,0.22551,1.232,0.9119,0.02422
54.717209999999994,23.0806,0.054438,0.82184,0.2154,1.0372,0.7446,0.02266
58.4927,23.0727,0.047517000000000004,0.67105,0.20617,0.8772200000000001,0.6079,0.0212
62.5287,23.0654,0.041476,0.54793,0.19772,0.74565,0.4964,0.01983
66.84318,23.0589,0.036204,0.44742,0.18999000000000002,0.63741,0.4053,0.01855
71.45536,23.053,0.031603,0.36535,0.18288,0.54823,0.3309,0.01735
76.38578000000001,23.0476,0.027587,0.29834,0.17633,0.47467,0.2702,0.01623
81.6564,23.0431,0.024041999999999997,0.24320999999999998,0.17029,0.4135,0.2202,0.01518
87.29069,23.0386,0.020874,0.19752999999999998,0.16468,0.36221,0.1789,0.0142
93.31374,23.0346,0.018123,0.16043,0.15946,0.31989,0.1453,0.01329
99.75239,23.031,0.015735,0.1303,0.15459,0.28489000000000003,0.118,0.01243
106.6353,23.0277,0.013662,0.10583,0.15001,0.25584,0.09584,0.01163
113.9931,23.0247,0.011862000000000001,0.08596000000000001,0.1457,0.23165999999999998,0.07783999999999999,0.010879999999999999
121.8587,23.0221,0.0103,0.06982000000000001,0.14163,0.21145,0.06322,0.01017
130.2669,23.0197,0.008943099999999999,0.05671,0.13775,0.19446,0.05135,0.009518
139.2553,23.0176,0.0077653,0.046063,0.13405,0.18011,0.041710000000000004,0.008903
148.864,23.0157,0.0067426000000000005,0.037415,0.1305,0.16792,0.03387,0.008329000000000001
159.1356,23.014,0.0058547,0.030391,0.12709,0.15748,0.027510000000000003,0.007790999999999999
170.1159,23.0124,0.0050838,0.024686000000000003,0.12379000000000001,0.14848,0.022340000000000002,0.007287999999999999
181.8539,23.0111,0.0044144,0.020052,0.12059,0.14064000000000002,0.01815,0.006818
194.4018,23.0099,0.0038332,0.016288,0.11749000000000001,0.13377999999999998,0.014740000000000001,0.006378
207.8156,23.0088,0.0033286,0.013231,0.11445999999999999,0.12769,0.01197,0.005966
222.1548,23.0078,0.0028904,0.010747,0.11150999999999998,0.12226,0.009723,0.005581
237.4835,23.0069,0.0025099,0.0087303,0.10862000000000001,0.11735,0.007897,0.005221
253.8699,23.0062,0.0021795,0.0070918000000000005,0.10578,0.11287,0.006414,0.004884
271.3869,23.0055,0.0018926,0.005760899999999999,0.103,0.10876,0.00521,0.004569
290.1126,23.0049,0.0016434999999999998,0.004679699999999999,0.10027,0.10495,0.004231,0.004274
310.1304,23.0043,0.0014272,0.0038015,0.097579,0.10138,0.003437,0.003998
331.5294,23.0038,0.0012394,0.0030881,0.094935,0.098023,0.002791,0.00374
354.4049,23.0034,0.0010763,0.0025087,0.092333,0.094842,0.0022670000000000004,0.003498
378.8588,23.003,0.00093467,0.0020379,0.089772,0.09181,0.001841,0.003273
405.0001,23.0027,0.00081168,0.0016555,0.087251,0.088906,0.001495,0.003061
432.9451,23.0024,0.00070488,0.0013449000000000002,0.08477,0.086115,0.001215,0.0028640000000000002
