energy_keV,f1_e_atom,f2_e_atom,mu_rho_cm2_g,sigma_rho_cm2_g,mu_rho_tot_cm2_g,mu_rho_K_cm2_g,lambda_nm
47.88159,41.3981,0.73828,6.9837,0.3834,7.3671,6.109,0.025889999999999996
51.18542,41.3804,0.65247,5.7736,0.35664,6.1302,5.051,0.02422
54.717209999999994,41.3607,0.5766100000000001,4.773,0.33233,5.1053,4.177,0.02266
58.4927,41.3401,0.50951,3.9453,0.31026,4.2556,3.4539999999999997,0.0212
62.5287,41.3189,0.45,3.2596,0.29024,3.5498,2.8560000000000003,0.01983
66.84318,41.2979,0.39747,2.6933,0.27209,2.9654,2.362,0.01855
71.45536,41.2773,0.3511,2.2255,0.25561999999999996,2.4811,1.953,0.01735
76.38578000000001,41.2575,0.31015,1.8391,0.24069000000000002,2.0798,1.615,0.01623
81.6564,41.2389,0.27365,1.5179,0.22715,1.745,1.334,0.01518
87.29069,41.2208,0.24026,1.2467,0.21484,1.4615,1.095,0.0142
93.31374,41.2031,0.2109,1.0237,0.20365999999999998,1.2274,0.8992,0.01329
99.75239,41.1862,0.18514,0.8406299999999999,0.19349,1.0341,0.7383,0.01243
106.6353,41.1703,0.16253,0.69034,0.18420999999999998,0.87455,0.6061,0.01163
113.9931,41.1553,0.14269,0.56695,0.17573,0.74268,0.4976,0.010879999999999999
121.8587,41.1415,0.12528,0.46563999999999994,0.16796,0.6336,0.4086,0.01017
130.2669,41.1286,0.10999,0.38245,0.16083,0.54328,0.3354,0.009518
139.2553,41.1167,0.096581,0.31413,0.15425,0.46838,0.2754,0.008903
148.864,41.1058,0.08480599999999999,0.25803000000000004,0.14817,0.4062,0.2261,0.008329000000000001
159.1356,41.0958,0.07447000000000001,0.21195999999999998,0.14253,0.35449,0.1856,0.007790999999999999
170.1159,41.0866,0.065397,0.17412,0.13727999999999999,0.3114,0.1524,0.007287999999999999
181.8539,41.0783,0.057430999999999996,0.14304,0.13237000000000002,0.27541,0.1251,0.006818
194.4018,41.0706,0.050438,0.11750999999999999,0.12775,0.24525999999999998,0.1027,0.006378
207.8156,41.0637,0.044297,0.096546,0.1234,0.21995,0.08434,0.005966
222.1548,41.0574,0.038906,0.079322,0.11927,0.19859000000000002,0.06924,0.005581
237.4835,41.0517,0.034172,0.065174,0.11535,0.18052,0.05685,0.005221
253.8699,41.0465,0.030014999999999997,0.053551,0.11160999999999999,0.16516,0.046669999999999996,0.004884
271.3869,41.0418,0.026364999999999996,0.044002,0.10803,0.15203,0.03832,0.004569
290.1126,41.0375,0.023159,0.036157,0.10457999999999999,0.14074,0.03146,0.004274
310.1304,41.0337,0.020344,0.029712,0.10126,0.13097,0.025830000000000002,0.003998
331.5294,41.0303,0.017872,0.024416,0.09804199999999999,0.12245999999999999,0.02121,0.00374
354.4049,41.0271,0.0157,0.020065,0.094927,0.11499000000000001,0.01741,0.003498
378.8588,41.0243,0.013793000000000001,0.01649,0.091901,0.10839000000000001,0.01429,0.003273
405.0001,41.0218,0.012118,0.013552000000000002,0.08895499999999999,0.10250999999999999,0.011729999999999999,0.003061
432.9451,41.0195,0.010647,0.011138,0.08608400000000001,0.097222,0.009634,0.0028640000000000002
